Name,Type,Trip_advisor_ratings,Yellow_page_ratings,Website_link,Directions_link,Menu_link,Total_business_years,Amenities_available,Description,Order_online,Phone_Number,Street_address,locality,Price_range
Lucky Cheng's Uptown,"['Restaurants', 'American Restaurants', 'Bars']",,"{'rating': None, 'count': None}",http://www.luckychengs.com,,http://www.yellowpages.com/new-york-ny/mip/lucky-chengs-uptown-527584268#open-menu,,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","From Business: Lucky Cheng's, located in New York City, offers nightly entertainment by drag queen cabaret performers, drag karaoke and Asian fusion and Polynesian cuisine. Its…",False,(212) 995-5500,605 W 48th St,"New York, NY 10036",$$$
Blue Seafood Bar,"['Restaurants', 'Seafood Restaurants', 'Bar & Grills']","{""rating"":""4.5"",""count"":""100""}","{'rating': None, 'count': None}",http://blueseafoodbar.com,,http://www.yellowpages.com/new-york-ny/mip/blue-seafood-bar-505956764#open-menu,8 Years,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","From Business: Fine Mediterranean Fish/ seafood & tapas, craft beers, cocktails and boutique pan-mediterranean wines in a beautiful intimate setting. Our focus is on the fresh,…",True,(212) 757-7511,856 9th Ave,"New York, NY 10019",$$$
The Wilson NYC,"['Restaurants', 'American Restaurants', 'Take Out Restaurants']","{""rating"":""4.0"",""count"":""61""}","{'rating': None, 'count': None}",http://thewilsonnyc.com,,http://www.yellowpages.com/new-york-ny/mip/the-wilson-nyc-547486665#open-menu,,,From Business: Northeastern coastal cuisine with global influences and classic cocktails with global influences,True,(212) 529-2671,132 W 27th St,"New York, NY 10001",$$$
Mason Jar,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""4.0"",""count"":""96""}","{'rating': None, 'count': None}",http://www.masonjarny.com,,http://www.yellowpages.com/new-york-ny/mip/mason-jar-457190233#open-menu,13 Years,"['Has Wifi', 'Serves alcohol', 'Takes reservations']",From Business: Mason Jar serves mouthwatering American BBQ/Comfort food. There is an extensive Bourbon Menu and Craft Beer pairings.Mason Jar serves mouthwatering American…,True,(212) 213-3587,45 E 30th St,"New York, NY 10016",$$
Huascar & Co. Bakeshop,"['Restaurants', 'American Restaurants', 'Bakeries']","{""rating"":""5.0"",""count"":""20""}","{'rating': None, 'count': None}",https://www.facebook.com/hbakeshop,,,,,"From Business: Huascar & Company Bakeshop opened as H Bake Shop in 2013, the same year we won Cupcake Wars on Food Network. We have since moved to our new location at 453 West…",True,(212) 933-1041,453 W 54th St,"New York, NY 10019",
Empire Steak House,"['Restaurants', 'Steak Houses', 'Caterers']","{""rating"":""4.0"",""count"":""363""}","{'rating': None, 'count': None}",http://www.empiresteakhousenyc.com,,http://www.yellowpages.com/new-york-ny/mip/empire-steak-house-481374351#open-menu,,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']",From Business: Empire Steak House is built on much more than brick and mortar - its foundation is built on the nearly 40 year journey of the Sinanaj brothers. The three…,True,(212) 582-6900,151 E 50th St,"New York, NY 10022",$$$
Littlemad,"['Restaurants', 'American Restaurants', 'Italian Restaurants']","{""rating"":""4.5"",""count"":""8""}","{'rating': None, 'count': None}",http://www.littlemadnyc.com,,,21 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol']","From Business: LittleMad – A little space on Madison bursting with the fervor of the city. Highlighting diversity and seasonality of New York on its menu, a New American…",False,(917) 261-4969,110 Madison Ave,"New York, NY 10016",
Gregorys Coffee,"['Restaurants', 'Coffee Shops', 'Coffee & Tea']","{""rating"":""4.5"",""count"":""3""}","{'rating': None, 'count': None}",http://www.gregoryscoffee.com,,http://www.yellowpages.com/new-york-ny/mip/gregorys-coffee-497144697#open-menu,,['Has Wifi'],"From Business: Created in 2006, Gregorys Coffee is a specialty coffee, lifestyle and wellness brand based in Manhattan, New York. With a strong focus on quality, innovative…",True,(877) 231-3189,551 Madison Ave,"New York, NY 10022",$$
Haru,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']","{""rating"":""4.0"",""count"":""28""}","{'rating': None, 'count': None}",http://www.harusushi.com,,http://www.yellowpages.com/new-york-ny/mip/haru-530433970#open-menu,,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']",From Business: Haru Sushi is a modern Japanese restaurant serving a wide variety of traditional sushi and sashimi as well as our signature specialty rolls.Haru Sushi is a…,True,(212) 301-0807,859 9th Ave,"New York, NY 10019",
Little Alley,"['Restaurants', 'Chinese Restaurants', 'Asian Restaurants']","{""rating"":""4.0"",""count"":""48""}","{'rating': None, 'count': None}",http://www.littlealley.nyc,,http://www.yellowpages.com/new-york-ny/mip/little-alley-533505518#open-menu,,,"From Business: Michelin Guided Shanghainese Restaurant for 4 Years. A group of NYC-inhabiting Shanghaier who grew up eating and cooking great Shanghainese food, unwilling to…",True,(646) 998-3976,550 3rd Ave,"New York, NY 10016",$$
The Shed,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""4.0"",""count"":""58""}","{'rating': None, 'count': None}",http://www.cedricsattheshed.com,,,,,"From Business: Cedric's is a new bar from Danny Meyer's Union Square Hospitality Group, located in the lobby of The Shed. Accessible via a street-level entrance on West 30th…",False,(646) 860-4813,545 W 30th St,"New York, NY 10001",
MIFUNE New York,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']","{""rating"":""4.0"",""count"":""50""}","{'rating': None, 'count': None}",http://www.mifune-restaurant.com/menu,,http://www.yellowpages.com/new-york-ny/mip/mifune-new-york-539001497#open-menu,6 Years,"['Has Wifi', 'Takes reservations']",From Business: MIFUNE New York takes traditional authentic Japanese cooking that places supreme importance on the seasonal bounty of the land and sea and reimagines it using…,False,(212) 986-2800,245 E 44th St,"New York, NY 10017",$$$
sushi AMANE,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']","{""rating"":""4.5"",""count"":""11""}","{'rating': None, 'count': None}",http://www.sushi-amane.com,,,,,"From Business: Sushi AMANE is an intimate, eight-seat Japanese omakase experience offering the finest contemporary sushi. Featuring an omakase menu by Chef Shion Uino, who…",False,(212) 986-5300,245 E 44th St,"New York, NY 10017",
Petrossian Boutique & Cafe,"['Restaurants', 'Continental Restaurants', 'Family Style Restaurants']",,"{'rating': None, 'count': None}",http://www.petrossian.com,,,43 Years,"['Serves alcohol', 'Takes reservations']","From Business: Founded in 1984, Petrossian is a full-service restaurant that is housed in the Alwyn Court Building. It serves a French-influenced contemporary menu that…",False,(212) 245-2214,182 W 58th St,"New York, NY 10019",$$$$
John Doe,"['Restaurants', 'American Restaurants', 'Barbecue Restaurants']","{""rating"":""4.0"",""count"":""84""}","{'rating': None, 'count': None}",http://www.johndoenyc.com,,http://www.yellowpages.com/new-york-ny/mip/john-doe-507716169#open-menu,20 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","From Business: About us..... Located in the heart of the Nomad/Flatiron district of Manhattan 'John Doe' is a neighborhood bar & restaurant offering great food, good wine,…",True,(646) 882-4007,253 5th Ave,"New York, NY 10016",$$
Petrossian Boutique & Café,"['Restaurants', 'French Restaurants', 'Continental Restaurants']","{""rating"":""4.5"",""count"":""173""}","{'rating': None, 'count': None}",http://www.petrossian.com,,http://www.yellowpages.com/new-york-ny/mip/petrossian-boutique-caf-10305725#open-menu,,['Takes reservations'],"From Business: The Petrossian Boutique and Cafe is an upscale cafe located next to Central Park and features Petrossian's renowned caviar, foie gras, salmon and smoked fish.The…",False,(212) 245-2217,911 7th Ave,"New York, NY 10019",$$
The Blue Rooftop,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""2.5"",""count"":""2""}","{'rating': None, 'count': None}",http://thebluenyc.com,,,,,"From Business: Closed for the season. Follow for events & the re-opening date! Meanwhile, enjoy our indoor bar downstairs @oneonefourbar",False,(646) 838-9498,114 E 32nd St,"New York, NY 10016",
Loi Estiatorio,"['Restaurants', 'Mediterranean Restaurants', 'Bars']","{""rating"":""4.5"",""count"":""647""}","{'rating': None, 'count': None}",http://www.loiestiatorio.com,,http://www.yellowpages.com/new-york-ny/mip/loi-estiatorio-505236874#open-menu,,"['Wheelchair accessible', 'Good for groups', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","From Business: ***Chef Maria Loi and the team at Loi Estiatorio want to wish everyone a very Happy Labor Day! At Loi Estiatorio we work hard every day, so on Labor Day, we…",True,(212) 713-0015,132 W 58th St,"New York, NY 10019",$$$
Bondi Sushi,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']","{""rating"":""3.5"",""count"":""12""}","{'rating': None, 'count': None}",http://bondisushi.com,,http://www.yellowpages.com/new-york-ny/mip/bondi-sushi-545448600#open-menu,,,"From Business: We are Bondi, a family of sushi lovers and makers. To love food is to love every moment that surrounds it. Some of our best memories are shaking the salt out of…",True,(646) 490-4255,6 W 28th St,"New York, NY 10001",$$
Hudson Place Restaurant & Bar,"['Restaurants', 'Mediterranean Restaurants', 'Italian Restaurants']",,"{'rating': None, 'count': None}",,,http://www.yellowpages.com/new-york-ny/mip/hudson-place-restaurant-bar-5586027#open-menu,,,"From Business: Founded in 1990, Hudson Place is a restaurant and wine bar that specializes in serving American-style cuisine. Its lunch menu includes salads, French onion soup,…",False,(212) 686-6660,538 3rd Ave,"New York, NY 10016",$$
Jams,"['Restaurants', 'Seafood Restaurants']",,"{'rating': None, 'count': None}",https://www.1hotels.com/central-park/taste/jams,,http://www.yellowpages.com/new-york-ny/mip/jams-517155436#open-menu,,,"From Business: Named “Best Chef in New York City” by the James Beard Foundation, Chef Jonathan Waxman brings his seasonal cooking to Jams. The open kitchen, exposed brick,…",False,(212) 703-2007,"1414 6th Avenue,","New York, NY 10019",$$
Ps 450,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""4.0"",""count"":""50""}","{'rating': None, 'count': None}",http://www.ps450.com,,http://www.yellowpages.com/new-york-ny/mip/ps-450-4451631#open-menu,12 Years,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","From Business: PS450 is NoMad's Original Late Night Hot Spot. PS450 opened in 2005 as a restaurant, bar, and lounge. With a capacity of 300 guests (private room of 90 guests),…",False,(212) 532-7474,450 Park Ave S Frnt 1,"New York, NY 10016",$$
Bareburger,"['Restaurants', 'American Restaurants']","{""rating"":""4.5"",""count"":""117""}","{'rating': None, 'count': None}",https://order.bareburger.com/location/57th-Street,,http://www.yellowpages.com/new-york-ny/mip/bareburger-512668470#open-menu,14 Years,['Serves alcohol'],"From Business: Bareburger is the leader in America's ""better burger"" trend, emphasizing high-quality, ethically sourced, all-natural & sustainable ingredients in a casual…",True,(212) 685-2273,313 W 57th St,"New York, NY 10019",$$
Angelo's Pizza,"['Restaurants', 'Pizza', 'Italian Restaurants']","{""rating"":""4.0"",""count"":""697""}","{'rating': None, 'count': None}",https://www.angelosbroadway.com/?y_source=1_OTM1MzAwOTktNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,http://www.yellowpages.com/new-york-ny/mip/angelos-pizza-3031132#open-menu,18 Years,"['Serves alcohol', 'Takes reservations']","From Business: Angelo's Pizza is a 4th generation pizza-making family dynasty that starts with the original Angelo, who humbly came to this country in the late 1930’s. Settling…",True,(212) 245-8811,1697 Broadway,"New York, NY 10019",$$$
Sall Restaurant & Lounge,"['Restaurants', 'American Restaurants', 'Seafood Restaurants']","{""rating"":""3.0"",""count"":""7""}","{'rating': None, 'count': None}",http://www.sallrestaurantny.com,,http://www.yellowpages.com/new-york-ny/mip/sall-restaurant-lounge-545975595#open-menu,,,"From Business: Sall Restaurant and Lounge is a Seafood And Brunch Restaurant located in Hells Kitchen. Sall has an outdoor Patio Seating, Full Bar and Provides Hookah Services.…",False,(212) 601-2643,818 10th Ave,"New York, NY 10019",$$$
Marta,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']","{""rating"":""4.0"",""count"":""846""}","{'rating': None, 'count': None}",http://martamanhattan.com,,http://www.yellowpages.com/new-york-ny/mip/marta-505034423#open-menu,44 Years,"['Serves alcohol', 'Takes reservations']","From Business: Marta, located at The Redbury New York hotel just north of Madison Square Park, is a lively restaurant from Chef Lena Ciardullo. Inspired by the rustic cooking…",True,(212) 651-3800,29 E 29th St,"New York, NY 10016",$$$
The Chelsea Bell,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""4.0"",""count"":""36""}","{'rating': None, 'count': None}",http://www.chelseaparkrentals.com,,http://www.yellowpages.com/new-york-ny/mip/the-chelsea-bell-478387261#open-menu,,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","From Business: The Chelsea Bell Bar & Grill is located in the heart of Chelsea, one of my Manhattan's premier neighborhoods. It is a newly renovated bar, transitional in style…",True,(212) 242-2425,260 W 26th St,"New York, NY 10001",$$
Gyu-Kaku,"['Restaurants', 'Japanese Restaurants', 'Asian Restaurants']","{""rating"":""4.0"",""count"":""282""}","{'rating': None, 'count': None}",http://www.gyu-kaku.com/midtown,,http://www.yellowpages.com/new-york-ny/mip/gyu-kaku-467394772#open-menu,16 Years,"['Serves alcohol', 'Takes reservations']","From Business: Gyu-Kaku, meaning ""Horn of the Bull"" in Japanese provides the authentic Japanese Yakiniku (barbeque) dining experience where customers share premium cooked meats…",True,(212) 702-8816,805 3rd Ave,"New York, NY 10022",$$$
Tán,"['Restaurants', 'American Restaurants']","{""rating"":""3.0"",""count"":""1""}","{'rating': None, 'count': None}",https://www.tannewyork.com,,http://www.yellowpages.com/new-york-ny/mip/tn-571035581#open-menu,,,"From Business: Imbued by the vibrant energies of Tulum and the Yucatán Penninsula, tán's hyper modernist menu by acclaimed Chef Richard Sandoval and Chef Jonatán Gomez Luna…",False,(917) 388-2248,209 E 49th St,"New York, NY 10017",$$$
